# ts_ms	idx	fc_type	fc_subtype	len	alive	poc
1780101447100	10	0	0x04	32	1	-
1780101447100	11	0	0x04	28	1	-
1780101447100	12	0	0x04	30	1	-
1780101447100	13	0	0x04	40	1	-
1780101447100	14	0	0x0b	32	1	-
1780101447100	15	0	0x0b	32	1	-
1780101447100	16	0	0x0b	32	1	-
1780101447101	17	0	0x0b	34	1	-
1780101447101	18	0	0x0b	30	1	-
1780101447101	19	0	0x0b	32	1	-
1780101447101	20	0	0x0b	42	1	-
1780101447101	21	0	0x00	37	1	-
1780101447101	22	0	0x00	37	1	-
1780101447101	23	0	0x00	37	1	-
1780101447101	24	0	0x00	39	1	-
1780101447101	25	0	0x00	35	1	-
1780101447101	26	0	0x00	37	1	-
1780101447101	27	0	0x00	47	1	-
1780101447111	0	0	0x08	56	1	-
1780101447111	1	0	0x08	56	1	-
1780101447111	2	0	0x08	56	1	-
1780101447111	3	0	0x08	58	1	-
1780101447112	4	0	0x08	54	1	-
1780101447112	5	0	0x08	56	1	-
1780101447112	6	0	0x08	66	1	-
1780101447112	7	0	0x04	30	1	-
1780101447112	8	0	0x04	30	1	-
1780101447112	9	0	0x04	30	1	-
1780101447112	10	0	0x04	32	1	-
1780101447112	11	0	0x04	28	1	-
1780101447112	12	0	0x04	30	1	-
1780101447112	13	0	0x04	40	1	-
1780101447112	14	0	0x0b	32	1	-
1780101447112	15	0	0x0b	32	1	-
1780101447112	16	0	0x0b	32	1	-
1780101447112	17	0	0x0b	34	1	-
1780101447112	18	0	0x0b	30	1	-
1780101447112	19	0	0x0b	32	1	-
1780101447112	20	0	0x0b	42	1	-
1780101447112	21	0	0x00	37	1	-
1780101447112	22	0	0x00	37	1	-
1780101447113	23	0	0x00	37	1	-
1780101447113	24	0	0x00	39	1	-
1780101447113	25	0	0x00	35	1	-
1780101447113	26	0	0x00	37	1	-
1780101447113	27	0	0x00	47	1	-
1780101447123	0	0	0x08	56	1	-
1780101447123	1	0	0x08	56	1	-
1780101447123	2	0	0x08	56	1	-
1780101447123	3	0	0x08	58	1	-
1780101447123	4	0	0x08	54	1	-
1780101447123	5	0	0x08	56	1	-
1780101447123	6	0	0x08	66	1	-
1780101447123	7	0	0x04	30	1	-
1780101447123	8	0	0x04	30	1	-
1780101447124	9	0	0x04	30	1	-
1780101447124	10	0	0x04	32	1	-
1780101447124	11	0	0x04	28	1	-
1780101447124	12	0	0x04	30	1	-
1780101447124	13	0	0x04	40	1	-
1780101447124	14	0	0x0b	32	1	-
1780101447124	15	0	0x0b	32	1	-
1780101447124	16	0	0x0b	32	1	-
1780101447124	17	0	0x0b	34	1	-
1780101447124	18	0	0x0b	30	1	-
1780101447124	19	0	0x0b	32	1	-
1780101447124	20	0	0x0b	42	1	-
1780101447124	21	0	0x00	37	1	-
1780101447124	22	0	0x00	37	1	-
1780101447124	23	0	0x00	37	1	-
1780101447124	24	0	0x00	39	1	-
1780101447124	25	0	0x00	35	1	-
1780101447124	26	0	0x00	37	1	-
1780101447124	27	0	0x00	47	1	-
1780101447135	0	0	0x08	56	1	-
1780101447135	1	0	0x08	56	1	-
1780101447135	2	0	0x08	56	1	-
1780101447135	3	0	0x08	58	1	-
1780101447135	4	0	0x08	54	1	-
1780101447135	5	0	0x08	56	1	-
1780101447135	6	0	0x08	66	1	-
1780101447135	7	0	0x04	30	1	-
1780101447135	8	0	0x04	30	1	-
1780101447135	9	0	0x04	30	1	-
1780101447135	10	0	0x04	32	1	-
1780101447135	11	0	0x04	28	1	-
1780101447135	12	0	0x04	30	1	-
1780101447135	13	0	0x04	40	1	-
1780101447135	14	0	0x0b	32	1	-
1780101447136	15	0	0x0b	32	1	-
1780101447136	16	0	0x0b	32	1	-
1780101447136	17	0	0x0b	34	1	-
1780101447136	18	0	0x0b	30	1	-
1780101447136	19	0	0x0b	32	1	-
1780101447136	20	0	0x0b	42	1	-
1780101447136	21	0	0x00	37	1	-
1780101447136	22	0	0x00	37	1	-
1780101447136	23	0	0x00	37	1	-
1780101447136	24	0	0x00	39	1	-
1780101447136	25	0	0x00	35	1	-
1780101447136	26	0	0x00	37	1	-
1780101447136	27	0	0x00	47	1	-
1780101447146	0	0	0x08	56	1	-
1780101447146	1	0	0x08	56	1	-
1780101447146	2	0	0x08	56	1	-
1780101447147	3	0	0x08	58	1	-
1780101447147	4	0	0x08	54	1	-
1780101447147	5	0	0x08	56	1	-
1780101447147	6	0	0x08	66	1	-
1780101447147	7	0	0x04	30	1	-
1780101447147	8	0	0x04	30	1	-
1780101447147	9	0	0x04	30	1	-
1780101447147	10	0	0x04	32	1	-
1780101447147	11	0	0x04	28	1	-
1780101447147	12	0	0x04	30	1	-
1780101447147	13	0	0x04	40	1	-
1780101447147	14	0	0x0b	32	1	-
1780101447147	15	0	0x0b	32	1	-
1780101447147	16	0	0x0b	32	1	-
1780101447147	17	0	0x0b	34	1	-
1780101447147	18	0	0x0b	30	1	-
1780101447147	19	0	0x0b	32	1	-
1780101447147	20	0	0x0b	42	1	-
1780101447147	21	0	0x00	37	1	-
1780101447148	22	0	0x00	37	1	-
1780101447148	23	0	0x00	37	1	-
1780101447148	24	0	0x00	39	1	-
1780101447148	25	0	0x00	35	1	-
1780101447148	26	0	0x00	37	1	-
1780101447148	27	0	0x00	47	1	-
1780101447158	0	0	0x08	56	1	-
1780101447158	1	0	0x08	56	1	-
1780101447158	2	0	0x08	56	1	-
1780101447158	3	0	0x08	58	1	-
1780101447158	4	0	0x08	54	1	-
1780101447158	5	0	0x08	56	1	-
1780101447158	6	0	0x08	66	1	-
1780101447158	7	0	0x04	30	1	-
1780101447158	8	0	0x04	30	1	-
1780101447159	9	0	0x04	30	1	-
1780101447159	10	0	0x04	32	1	-
1780101447159	11	0	0x04	28	1	-
1780101447159	12	0	0x04	30	1	-
1780101447159	13	0	0x04	40	1	-
1780101447159	14	0	0x0b	32	1	-
1780101447159	15	0	0x0b	32	1	-
1780101447159	16	0	0x0b	32	1	-
1780101447159	17	0	0x0b	34	1	-
1780101447159	18	0	0x0b	30	1	-
1780101447159	19	0	0x0b	32	1	-
1780101447159	20	0	0x0b	42	1	-
1780101447159	21	0	0x00	37	1	-
1780101447161	22	0	0x00	37	1	-
1780101447161	23	0	0x00	37	1	-
1780101447164	24	0	0x00	39	1	-
1780101447164	25	0	0x00	35	1	-
1780101447168	26	0	0x00	37	1	-
1780101447168	27	0	0x00	47	1	-
1780101447178	0	0	0x08	56	1	-
1780101447178	1	0	0x08	56	1	-
1780101447178	2	0	0x08	56	1	-
1780101447178	3	0	0x08	58	1	-
1780101447179	4	0	0x08	54	1	-
1780101447179	5	0	0x08	56	1	-
1780101447182	6	0	0x08	66	1	-
1780101447182	7	0	0x04	30	1	-
1780101447185	8	0	0x04	30	1	-
1780101447185	9	0	0x04	30	1	-
1780101447187	10	0	0x04	32	1	-
1780101447187	11	0	0x04	28	1	-
1780101447190	12	0	0x04	30	1	-
1780101447190	13	0	0x04	40	1	-
1780101447193	14	0	0x0b	32	1	-
1780101447193	15	0	0x0b	32	1	-
1780101447196	16	0	0x0b	32	1	-
1780101447196	17	0	0x0b	34	1	-
1780101447198	18	0	0x0b	30	1	-
1780101447199	19	0	0x0b	32	1	-
1780101447201	20	0	0x0b	42	1	-
1780101447201	21	0	0x00	37	1	-
1780101447203	22	0	0x00	37	1	-
1780101447203	23	0	0x00	37	1	-
1780101447211	24	0	0x00	39	1	-
1780101447211	25	0	0x00	35	1	-
1780101447215	26	0	0x00	37	1	-
1780101447215	27	0	0x00	47	1	-
1780101447225	0	0	0x08	56	1	-
1780101447225	1	0	0x08	56	1	-
1780101447225	2	0	0x08	56	1	-
1780101447225	3	0	0x08	58	1	-
1780101447225	4	0	0x08	54	1	-
1780101447225	5	0	0x08	56	1	-
1780101447227	6	0	0x08	66	1	-
1780101447227	7	0	0x04	30	1	-
1780101447230	8	0	0x04	30	1	-
1780101447230	9	0	0x04	30	1	-
1780101447232	10	0	0x04	32	1	-
1780101447232	11	0	0x04	28	1	-
1780101447234	12	0	0x04	30	1	-
1780101447234	13	0	0x04	40	1	-
1780101447237	14	0	0x0b	32	1	-
1780101447237	15	0	0x0b	32	1	-
1780101447245	16	0	0x0b	32	1	-
1780101447245	17	0	0x0b	34	1	-
1780101447247	18	0	0x0b	30	1	-
1780101447247	19	0	0x0b	32	1	-
1780101447249	20	0	0x0b	42	1	-
1780101447249	21	0	0x00	37	1	-
1780101447253	22	0	0x00	37	1	-
1780101447253	23	0	0x00	37	1	-
1780101447255	24	0	0x00	39	1	-
1780101447255	25	0	0x00	35	1	-
1780101447258	26	0	0x00	37	1	-
1780101447258	27	0	0x00	47	1	-
1780101447268	0	0	0x08	56	1	-
1780101447268	1	0	0x08	56	1	-
1780101447268	2	0	0x08	56	1	-
1780101447268	3	0	0x08	58	1	-
1780101447268	4	0	0x08	54	1	-
1780101447268	5	0	0x08	56	1	-
1780101447272	6	0	0x08	66	1	-
1780101447272	7	0	0x04	30	1	-
1780101447279	8	0	0x04	30	1	-
1780101447279	9	0	0x04	30	1	-
1780101447281	10	0	0x04	32	1	-
1780101447282	11	0	0x04	28	1	-
1780101447284	12	0	0x04	30	1	-
1780101447284	13	0	0x04	40	1	-
1780101447286	14	0	0x0b	32	1	-
1780101447287	15	0	0x0b	32	1	-
1780101447289	16	0	0x0b	32	1	-
1780101447289	17	0	0x0b	34	1	-
1780101447292	18	0	0x0b	30	1	-
1780101447292	19	0	0x0b	32	1	-
1780101447296	20	0	0x0b	42	1	-
1780101447296	21	0	0x00	37	1	-
1780101447296	22	0	0x00	37	1	-
1780101447296	23	0	0x00	37	1	-
1780101447298	24	0	0x00	39	1	-
1780101447298	25	0	0x00	35	1	-
1780101447308	26	0	0x00	37	1	-
1780101447308	27	0	0x00	47	1	-
1780101447318	0	0	0x08	56	1	-
1780101447318	1	0	0x08	56	1	-
1780101447318	2	0	0x08	56	1	-
1780101447318	3	0	0x08	58	1	-
1780101447318	4	0	0x08	54	1	-
1780101447318	5	0	0x08	56	1	-
1780101447319	6	0	0x08	66	1	-
1780101447319	7	0	0x04	30	1	-
1780101447322	8	0	0x04	30	1	-
1780101447322	9	0	0x04	30	1	-
1780101447325	10	0	0x04	32	1	-
1780101447325	11	0	0x04	28	1	-
1780101447327	12	0	0x04	30	1	-
1780101447327	13	0	0x04	40	1	-
1780101447330	14	0	0x0b	32	1	-
1780101447330	15	0	0x0b	32	1	-
1780101447335	16	0	0x0b	32	1	-
1780101447335	17	0	0x0b	34	1	-
1780101447335	18	0	0x0b	30	1	-
1780101447335	19	0	0x0b	32	1	-
1780101447338	20	0	0x0b	42	1	-
1780101447339	21	0	0x00	37	1	-
1780101447361	22	0	0x00	37	1	-
1780101447361	23	0	0x00	37	1	-
1780101447380	24	0	0x00	39	1	-
1780101447380	25	0	0x00	35	1	-
1780101447383	26	0	0x00	37	1	-
1780101447383	27	0	0x00	47	1	-
1780101447393	0	0	0x08	56	1	-
1780101447393	1	0	0x08	56	1	-
1780101447393	2	0	0x08	56	1	-
1780101447394	3	0	0x08	58	1	-
1780101447394	4	0	0x08	54	1	-
1780101447394	5	0	0x08	56	1	-
1780101447394	6	0	0x08	66	1	-
1780101447394	7	0	0x04	30	1	-
1780101447397	8	0	0x04	30	1	-
1780101447397	9	0	0x04	30	1	-
1780101447400	10	0	0x04	32	1	-
1780101447400	11	0	0x04	28	1	-
1780101447402	12	0	0x04	30	1	-
1780101447402	13	0	0x04	40	1	-
1780101447404	14	0	0x0b	32	1	-
1780101447404	15	0	0x0b	32	1	-
1780101447409	16	0	0x0b	32	1	-
1780101447409	17	0	0x0b	34	1	-
1780101447411	18	0	0x0b	30	1	-
1780101447411	19	0	0x0b	32	1	-
1780101447414	20	0	0x0b	42	1	-
1780101447414	21	0	0x00	37	1	-
1780101447416	22	0	0x00	37	1	-
1780101447416	23	0	0x00	37	1	-
1780101447419	24	0	0x00	39	1	-
1780101447419	25	0	0x00	35	1	-
1780101447421	26	0	0x00	37	1	-
1780101447421	27	0	0x00	47	1	-
1780101447431	0	0	0x08	56	1	-
1780101447431	1	0	0x08	56	1	-
1780101447431	2	0	0x08	56	1	-
1780101447432	3	0	0x08	58	1	-
1780101447432	4	0	0x08	54	1	-
1780101447432	5	0	0x08	56	1	-
1780101447432	6	0	0x08	66	1	-
1780101447432	7	0	0x04	30	1	-
1780101447434	8	0	0x04	30	1	-
1780101447434	9	0	0x04	30	1	-
1780101447437	10	0	0x04	32	1	-
1780101447437	11	0	0x04	28	1	-
1780101447439	12	0	0x04	30	1	-
1780101447439	13	0	0x04	40	1	-
1780101447441	14	0	0x0b	32	1	-
1780101447441	15	0	0x0b	32	1	-
1780101447444	16	0	0x0b	32	1	-
1780101447444	17	0	0x0b	34	1	-
1780101447446	18	0	0x0b	30	1	-
1780101447446	19	0	0x0b	32	1	-
1780101447449	20	0	0x0b	42	1	-
1780101447449	21	0	0x00	37	1	-
1780101447450	22	0	0x00	37	1	-
1780101447450	23	0	0x00	37	1	-
1780101447452	24	0	0x00	39	1	-
1780101447452	25	0	0x00	35	1	-
1780101447454	26	0	0x00	37	1	-
1780101447454	27	0	0x00	47	1	-
1780101447464	0	0	0x08	56	1	-
1780101447465	1	0	0x08	56	1	-
1780101447465	2	0	0x08	56	1	-
1780101447465	3	0	0x08	58	1	-
1780101447465	4	0	0x08	54	1	-
1780101447465	5	0	0x08	56	1	-
1780101447465	6	0	0x08	66	1	-
1780101447465	7	0	0x04	30	1	-
1780101447467	8	0	0x04	30	1	-
1780101447467	9	0	0x04	30	1	-
1780101447469	10	0	0x04	32	1	-
1780101447469	11	0	0x04	28	1	-
1780101447475	12	0	0x04	30	1	-
1780101447475	13	0	0x04	40	1	-
1780101447477	14	0	0x0b	32	1	-
1780101447477	15	0	0x0b	32	1	-
1780101447484	16	0	0x0b	32	1	-
1780101447485	17	0	0x0b	34	1	-
1780101447491	18	0	0x0b	30	1	-
1780101447491	19	0	0x0b	32	1	-
1780101447494	20	0	0x0b	42	1	-
1780101447494	21	0	0x00	37	1	-
1780101447496	22	0	0x00	37	1	-
1780101447496	23	0	0x00	37	1	-
1780101447501	24	0	0x00	39	1	-
1780101447501	25	0	0x00	35	1	-
1780101447504	26	0	0x00	37	1	-
1780101447504	27	0	0x00	47	1	-
1780101447514	0	0	0x08	56	1	-
1780101447514	1	0	0x08	56	1	-
1780101447514	2	0	0x08	56	1	-
1780101447515	3	0	0x08	58	1	-
1780101447516	4	0	0x08	54	1	-
1780101447516	5	0	0x08	56	1	-
1780101447519	6	0	0x08	66	1	-
1780101447519	7	0	0x04	30	1	-
1780101447523	8	0	0x04	30	1	-
1780101447523	9	0	0x04	30	1	-
1780101447525	10	0	0x04	32	1	-
1780101447525	11	0	0x04	28	1	-
1780101447528	12	0	0x04	30	1	-
1780101447528	13	0	0x04	40	1	-
1780101447530	14	0	0x0b	32	1	-
1780101447530	15	0	0x0b	32	1	-
1780101447533	16	0	0x0b	32	1	-
1780101447533	17	0	0x0b	34	1	-
1780101447536	18	0	0x0b	30	1	-
1780101447536	19	0	0x0b	32	1	-
1780101447539	20	0	0x0b	42	1	-
1780101447539	21	0	0x00	37	1	-
1780101447541	22	0	0x00	37	1	-
1780101447541	23	0	0x00	37	1	-
1780101447543	24	0	0x00	39	1	-
1780101447544	25	0	0x00	35	1	-
1780101447548	26	0	0x00	37	1	-
1780101447548	27	0	0x00	47	1	-
1780101447558	0	0	0x08	56	1	-
1780101447558	1	0	0x08	56	1	-
1780101447558	2	0	0x08	56	1	-
1780101447558	3	0	0x08	58	1	-
1780101447558	4	0	0x08	54	1	-
1780101447558	5	0	0x08	56	1	-
1780101447560	6	0	0x08	66	1	-
1780101447560	7	0	0x04	30	1	-
1780101447563	8	0	0x04	30	1	-
1780101447563	9	0	0x04	30	1	-
1780101447566	10	0	0x04	32	1	-
1780101447566	11	0	0x04	28	1	-
1780101447568	12	0	0x04	30	1	-
1780101447568	13	0	0x04	40	1	-
1780101447570	14	0	0x0b	32	1	-
1780101447570	15	0	0x0b	32	1	-
